Filename,Year,loan_amount,Country,Region,Elec,GDPpC,Lit,Gini,Stability,0,1,2,3,4,5,6
1990_february_12_603871468052164505_conformed-copy--l3158--second-secondary-education-and-management-project--loan-agreement.txt,1990,154200000.0,indonesia,asia (ex. near east),63.78855414743839,3082.082407,81.51985168,31.2,-2.3874094781682516,0.9889107942581176,0.0,0.0,0.0,0.0,0.0,0.0
1990_february_16_554991468238775083_conformed-copy--l3102--water-sector-project-in-the-state-of-sao-paulo--loan-agreement.txt,1990,280000000.0,brazil,latin amer. & carib,87.475116,6701.208954,80.86344658171697,60.5,0.12454685835996315,0.17155291140079498,0.0,0.0,0.0,0.0,0.0,0.8173903822898865
1990_february_1_537611468095360158_west-africa--third-regional-development-project-_-loan-3161--loan-agreement--conformed.txt,1990,15000000.0,togo,sub-saharan africa,-0.46669339076788674,833.476612,45.21799100517842,36.67999999999999,-0.24151384451543834,0.0,0.9750846624374391,0.0,0.0,0.0,0.0,0.0
1990_february_1_553321468248955526_conformed-copy--l3069--slovene-coast-water-supply-and-sewerage-project--loan-agreement-2.txt,1990,32000000.0,iran,asia (ex. near east),96.80127273143609,7201.776852,59.84558144909397,43.6,-0.3836033013844542,0.0,0.0,0.0,0.0,0.0,0.0,0.9945403933525084
1990_february_22_262671468094782907_conformed-copy--l3166--industrial-export-development-project--loan-agreement.txt,1990,260000000.0,poland,eastern europe,100.0,6170.249054,98.74273682,39.3,0.5999946751863678,0.0,0.9853188991546632,0.0,0.0,0.0,0.0,0.0
1990_february_22_466461468296115371_conformed-copy--l3167--agroindustries-export-development-project--loan-agreement.txt,1990,100000000.0,poland,eastern europe,100.0,6170.249054,98.74273682,39.3,0.5999946751863678,0.010531630367040634,0.9683768153190612,0.0,0.0,0.0,0.0,0.0
1990_february_2_422441468292518842_conformed-copy--l3147--transmission-extension-and-reinforcement-project--loan-agreement.txt,1990,162000000.0,pakistan,asia (ex. near east),69.21742182120836,1923.528757,36.55128984023804,33.2,-0.8654361022364299,0.0,0.0,0.0,0.0,0.0,0.0,0.9853481650352478
1990_february_2_586931468145152507_conformed-copy--c2078--rural-electrification-project--loan-agreement.txt,1990,123000000.0,pakistan,asia (ex. near east),69.21742182120836,1923.528757,36.55128984023804,33.2,-0.8654361022364299,0.7531618475914001,0.0642540231347084,0.04982766881585121,0.04096537083387375,0.034797076135873795,0.030246259644627568,0.026747744530439373
1990_february_2_954651468026689066_conformed-copy--l3103--fourth-power-project--loan-agreement.txt,1990,165000000.0,egypt,northern africa,95.00887765530928,3713.488846,50.702308782064165,32.0,0.26734504792334235,0.0,0.0,0.0,0.0,0.0,0.0,0.9830233454704284
1990_february_4_788911468053944931_conformed-copy--l3159--interest-support-loan--loan-agreement.txt,1990,1260000000.0,mexico,latin amer. & carib,94.9698758600274,8081.835771999999,87.55615234,59.6,-0.2214435569755011,0.0,0.0,0.0,0.5161429643630981,0.4766936600208282,0.0,0.0
1990_february_7_165011468011151104_conformed-copy--l3143--financial-markets-project--loan-agreement.txt,1990,130000000.0,chile,latin amer. & carib,92.257427,4511.172098,93.45639953408045,57.2,0.7919014909478186,0.010656503029167652,0.968250572681427,0.0,0.0,0.0,0.0,0.0
1990_february_7_214111468059951800_conformed-copy--l3136--industrial-finance-project--loan-agreement-2.txt,1990,12000000.0,morocco,northern africa,51.14592463809504,2549.079953,37.421385102119075,39.2,-0.10579179978700282,0.015436963178217413,0.9541254043579102,0.0,0.0,0.0,0.0,0.0
1990_february_7_236061468274189148_conformed-copy--l3136--industrial-finance-project--loan-agreement-6.txt,1990,5000000.0,morocco,northern africa,51.14592463809504,2549.079953,37.421385102119075,39.2,-0.10579179978700282,0.015461054630577563,0.954101264476776,0.0,0.0,0.0,0.0,0.0
1990_february_7_408261468059043876_conformed-copy--l3136--industrial-finance-project--loan-agreement-5.txt,1990,12000000.0,morocco,northern africa,51.14592463809504,2549.079953,37.421385102119075,39.2,-0.10579179978700282,0.015430356375873087,0.9541320204734802,0.0,0.0,0.0,0.0,0.0
1990_february_7_484641468287378263_conformed-copy--l3136--industrial-finance-project--loan-agreement-7.txt,1990,9000000.0,morocco,northern africa,51.14592463809504,2549.079953,37.421385102119075,39.2,-0.10579179978700282,0.015436229296028612,0.9541260600090028,0.0,0.0,0.0,0.0,0.0
1990_february_7_816671468053053986_conformed-copy--l3136--industrial-finance-project--loan-agreement-3.txt,1990,25000000.0,morocco,northern africa,51.14592463809504,2549.079953,37.421385102119075,39.2,-0.10579179978700282,0.015458598732948303,0.954103708267212,0.0,0.0,0.0,0.0,0.0
1990_february_7_995471468120545067_conformed-copy--l3136--industrial-finance-project--loan-agreement-4.txt,1990,40000000.0,morocco,northern africa,51.14592463809504,2549.079953,37.421385102119075,39.2,-0.10579179978700282,0.015436969697475432,0.9541253447532654,0.0,0.0,0.0,0.0,0.0
1990_february_9_411291468033294428_conformed-copy--c2076--punjab-irrigation-and-drainage-project--loan-agreement.txt,1990,15000000.0,india,asia (ex. near east),41.23965400653651,1201.668486,48.79758390756206,42.879999999999995,-1.321757188498406,0.087734654545784,0.0637463703751564,0.05003353953361511,0.04095885157585144,0.034794986248016364,0.03024465590715408,0.6924869418144226
1990_january_10_784351468234894668_conformed-copy--l3130--third-agricultural-research-project--loan-agreement.txt,1990,47000000.0,brazil,latin amer. & carib,87.475116,6701.208954,80.86344658171697,60.5,0.12454685835996315,0.02630477398633957,0.0,0.0,0.0,0.0,0.9067016243934632,0.06323298811912538
1990_january_11_125511468051878371_conformed-copy--l3145--highway-rehabilitation-and-improvement-project--loan-agreement.txt,1990,83200000.0,malaysia,asia (ex. near east),97.99638303018183,6818.401981999999,79.45583980683023,52.9,0.4171427050053218,0.0,0.0,0.0,0.0,0.0,0.0,0.97958904504776
1990_january_11_891941468049466312_conformed-copy--l3139--rubber-industry-smallholders-development-authority-project--loan-agreement.txt,1990,71000000.0,malaysia,asia (ex. near east),97.99638303018183,6818.401981999999,79.45583980683023,52.9,0.4171427050053218,0.0,0.7875190973281859,0.0,0.0,0.0,0.0,0.1967514604330063
1990_january_19_603521468295511275_conformed-copy--l3146--second-municipal-development-project--loan-agreement.txt,1990,40000000.0,philippines,asia (ex. near east),63.618564093581426,2665.119919,93.57389832,38.7,-1.0850197018104364,0.095492884516716,0.34206610918045044,0.0,0.0,0.0,0.0958050861954689,0.4603435099124909
1990_january_23_531161468272091367_conformed-copy--l3141--second-agricultural-marketing-project--loan-agreement.txt,1990,100000000.0,mexico,latin amer. & carib,94.9698758600274,8081.835771999999,87.55615234,59.6,-0.2214435569755011,0.0,0.9839436411857604,0.0,0.0,0.0,0.0,0.0
1990_january_25_982071468334274747_conformed-copy--l3152--structural-adjustment-loan--loan-agreement.txt,1990,40000000.0,japan,asia (ex. near east),100.0,19570.54854,98.89919320526282,34.9,1.1898061767838133,0.036315377801656716,0.04122168943285942,0.08094003051519394,0.01866593211889267,0.8224397897720337,0.0,0.0
1990_january_31_669111468337266603_conformed-copy--l3063--agricultural-credit-and-export-promotion-project--loan-agreement.txt,1990,36300000.0,zimbabwe,sub-saharan africa,30.105201274414412,1773.741334,80.95918417641718,33.2,-1.2279211927582558,0.0,0.6266726851463318,0.0,0.0,0.0,0.0,0.3658119142055512
1990_january_5_658601468273303198_conformed-copy--l3142--industry-and-trade-policy-adjustment-loan--loan-agreement.txt,1990,150000000.0,jordan,near east,96.8,4388.925906,77.30093357582086,35.32,0.04320287539936629,0.0,0.0,0.0,0.0,0.9973308444023132,0.0,0.0
1990_july_27_260891468290103735_conformed-copy--l3241--transport-sector-project--loan-agreement.txt,1990,184000000.0,pakistan,asia (ex. near east),69.21742182120836,1923.528757,36.55128984023804,33.2,-0.8654361022364299,0.0,0.08473023027181625,0.0,0.0,0.0,0.0,0.8894903063774109
1990_july_27_619901468772182028_conformed-copy--l3172--integrated-phosphate-project--loan-agreement.txt,1990,25000000.0,jordan,near east,96.8,4388.925906,77.30093357582086,35.32,0.04320287539936629,0.0,0.11767019331455232,0.0,0.0,0.0,0.0,0.8671441078186035
1990_july_2_291921468295198343_conformed-copy--l3215--energy-resource-development-project--loan-agreement.txt,1990,250000000.0,poland,eastern europe,100.0,6170.249054,98.74273682,39.3,0.5999946751863678,0.0,0.0,0.0,0.0,0.0,0.04539578408002853,0.9459578394889832
1990_july_6_261741468043502570_conformed-copy--l3243--second-forestry-institutions-and-conservation-project--loan-agreement.txt,1990,20000000.0,japan,asia (ex. near east),100.0,19570.54854,98.89919320526282,34.9,1.1898061767838133,0.0,0.0,0.0,0.0,0.0,0.8036202192306519,0.1865551322698593
1990_july_6_436671468042269159_conformed-copy--l3209--gas-utilization-project--loan-agreement.txt,1990,86000000.0,indonesia,asia (ex. near east),63.78855414743839,3082.082407,81.51985168,31.2,-2.3874094781682516,0.0,0.0,0.0,0.0,0.0,0.0,0.99106627702713
1990_july_6_503881468258537286_conformed-copy--l3219--second-jabotabek-urban-development-project--loan-agreement.txt,1990,190000000.0,indonesia,asia (ex. near east),63.78855414743839,3082.082407,81.51985168,31.2,-2.3874094781682516,0.0,0.0,0.0,0.0,0.0,0.0,0.99166077375412
"1990_july_9_410981468296958954_conformed-copy--l3242--first-water-supply,-sewerage-and-sanitation-project--loan-agreement.txt",1990,85000000.0,philippines,asia (ex. near east),63.618564093581426,2665.119919,93.57389832,38.7,-1.0850197018104364,0.0,0.0,0.0,0.0,0.0,0.0,0.9852784276008606
1990_july_9_673731468058475489_conformed-copy--l3244--second-elementary-education-project--loan-agreement.txt,1990,200000000.0,philippines,asia (ex. near east),63.618564093581426,2665.119919,93.57389832,38.7,-1.0850197018104364,0.9871830940246582,0.0,0.0,0.0,0.0,0.0,0.0
1990_june_11_214151468298750915_conformed-copy--l3193--transport-project--railways--loan-agreement.txt,1990,8000000.0,poland,eastern europe,100.0,6170.249054,98.74273682,39.3,0.5999946751863678,0.0,0.0,0.0,0.0,0.0,0.0,0.9704188108444214
1990_june_12_458961468100490988_pakistan--agricultural-credit-project-_-loan-3226--loan-agreement--conformed.txt,1990,148500000.0,pakistan,asia (ex. near east),69.21742182120836,1923.528757,36.55128984023804,33.2,-0.8654361022364299,0.0,0.8256925344467163,0.0,0.0,0.016384268179535866,0.15196767449378967,0.0
1990_june_13_408031468034196200_conformed-copy--l3196--cement-industry-restructuring-project--loan-agreement.txt,1990,300000000.0,india,asia (ex. near east),41.23965400653651,1201.668486,48.79758390756206,42.879999999999995,-1.321757188498406,0.0,0.3132937550544739,0.0,0.0,0.0,0.0,0.6755693554878235
1990_june_15_203121469672154938_conformed-copy--l3156--second-forestry-development-project--loan-agreement.txt,1990,200000000.0,hungary,eastern europe,100.0,4297.1734139900655,98.92938187705883,38.6,1.2200106496272625,0.0,0.0,0.0,0.0,0.9965947270393372,0.0,0.0
1990_june_15_954141468273920553_conformed-copy--l3171--health-sector-investment-project--loan-agreement.txt,1990,104000000.0,morocco,northern africa,51.14592463809504,2549.079953,37.421385102119075,39.2,-0.10579179978700282,0.9930031895637512,0.0,0.0,0.0,0.0,0.0,0.0
1990_june_1_383111468034156865_conformed-copy--l3191--financial-system-modernization-project--loan-agreement.txt,1990,66000000.0,hungary,eastern europe,100.0,4297.1734139900655,98.92938187705883,38.6,1.2200106496272625,0.0,0.9925092458724976,0.0,0.0,0.0,0.0,0.0
1990_june_21_438011468254703429_conformed-copy--l3228--structural-adjustment-loan--loan-agreement.txt,1990,200000000.0,hungary,eastern europe,100.0,4297.1734139900655,98.92938187705883,38.6,1.2200106496272625,0.0,0.0,0.0,0.0,0.9965948462486268,0.0,0.0
