coef0,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,coef39,coef40,coef41,coef42,coef43,coef44,coef45,coef46,coef47,coef48,coef49,coef50,coef51,coef52,coef53,coef54,coef55,coef56,coef57,coef58,coef59,coef60,coef61,coef62,coef63,coef64,coef65,coef66,coef67,coef68,coef69,coef70,coef71,coef72,coef73,coef74,coef75,coef76,coef77,coef78,coef79,coef80,coef81,coef82,coef83,coef84,coef85,coef86,coef87,coef88,coef89,coef90,coef91,coef92,coef93,coef94,coef95,coef96,coef97,coef98,coef99,coef100,coef101,coef102,coef103,coef104,coef105,coef106,coef107,coef108,coef109,coef110,coef111,coef112,coef113,coef114,coef115,coef116,coef117,coef118,coef119,coef120,coef121,coef122,coef123,coef124,coef125,coef126,coef127,coef128,coef129,coef130,coef131,coef132,coef133,coef134,coef135,coef136,coef137,coef138,coef139,coef140,coef141,coef142,coef143,coef144,coef145,coef146,coef147,coef148,coef149,coef150,coef151,coef152,coef153,coef154,coef155,coef156,coef157,coef158,coef159,coef160,coef161,coef162,coef163,coef164,coef165,coef166,coef167,coef168,coef169,coef170,coef171,coef172,coef173,coef174,coef175,coef176,coef177,coef178,coef179,coef180,coef181,coef182,coef183,coef184,coef185,coef186,coef187,coef188,coef189,coef190,coef191,coef192,coef193,coef194,coef195,coef196,coef197,coef198,coef199,coef200,coef201,coef202,coef203,coef204,coef205,coef206,coef207,coef208,coef209,coef210,coef211,coef212,coef213,coef214,coef215,coef216,coef217,coef218,coef219,coef220,coef221,coef222,coef223,coef224,coef225,coef226,coef227,coef228,coef229,coef230,coef231,coef232,coef233,coef234,coef235,coef236,coef237,coef238,coef239,coef240,coef241,coef242,coef243,coef244,coef245,coef246,coef247,coef248,coef249,coef250,coef251,coef252,coef253,coef254,coef255,coef256,coef257,coef258,coef259,coef260,coef261,coef262,coef263,coef264,coef265,coef266,coef267,coef268,coef269,coef270,coef271,coef272,coef273,coef274,coef275,coef276,coef277,coef278,coef279,coef280,coef281,coef282,coef283,coef284,coef285,coef286,coef287,coef288,coef289,coef290,coef291,coef292,coef293,coef294,coef295,coef296,coef297,coef298,coef299,sector
0.08308535,0.01352014,-0.1288417,-0.00014822,0.14812845,0.03201895,-0.0895758,0.0379985,-0.2303735,-1.181591,-0.08524605,-0.11788165,-0.1464815,0.2471998,0.18752505,-0.10579585,0.01096064,-0.07175656,-0.075556,0.2780321,-0.19462408,0.0675827,0.12994985,0.29753295,-0.27328955,0.14308825,-0.08150986,-0.32530125,-0.17893882,0.4112958,0.2974064,0.09732625,-0.1259907,0.00393185,-0.0182181,0.1047067,0.54297205,-0.0311014,0.00628665,-0.1487943,0.04465145,0.0998222,0.0637888,0.04266489,-0.3609928,-0.2085793,-0.206188,0.20273337,0.06276185,0.19943948,-0.211051,0.16544225,0.06822063,-0.15304175,0.0270674,0.11275136,0.1089609,-0.0602943,-0.08495344,-0.0768973,-0.07862875,-0.16466265,0.1744307,-0.00662582,-0.3541724,0.02687891,-0.31562382,-0.20183474,-0.3326615,-0.02543085,0.076908,0.19952785,0.15602495,0.02859836,-0.22220745,0.03957681,0.1277101,0.16527435,-0.15145724,0.12665387,0.179675,-0.28369945,-0.16370938,-0.03096021,0.37081304,-0.25230085,-0.3388525,-0.094486,-0.2083387,-0.45670455,0.05961035,-0.10058255,-0.0158847,-0.0664268,0.04073759,0.01206649,-0.04453,-0.07422767,-0.13945815,0.1020923,0.00088385,0.273194,-0.26951915,-0.15974995,-0.1855417,0.21013805,-0.21150797,-0.0325915,-0.1764446,-0.0173694,-0.17775749,-0.767576,-0.4942399,-0.00564275,-0.03413505,0.08892929,0.15507,0.20925564,0.2017162,0.4544807,-0.2402042,0.1687911,0.02128588,0.1464466,0.0579474,0.17355205,0.0443375,0.1632889,0.14896279,0.0468934,-0.01994768,0.25042305,0.42123624,-0.21273255,-0.14760698,-0.0447247,0.2283792,0.1925747,-0.12157749,0.09909103,0.25913227,0.03015085,0.35777655,-0.5071728,0.0383001,0.2079165,0.2640639,0.0715838,0.1541702,-0.1939429,0.17341525,-0.04160695,-0.0023114,-0.093712,0.18011175,0.2099368,-0.0923068,0.0951848,0.05214205,-0.07756351,0.1817435,0.08747705,0.21599885,-0.07786223,0.01882382,-0.4177225,0.23316633,-0.3522872,-0.1685316,0.3857218,-0.18202553,-0.01154606,-0.4603336,0.13514594,0.2946481,0.11066265,0.12371445,-0.3146826,-0.16000611,-0.2265526,0.0485925,0.12704676,-0.15984953,-0.18364093,0.05922226,-0.17514478,0.1233735,0.0883611,0.03842775,-0.23266685,-0.2636698,0.49664785,-0.29907795,-0.1438876,0.15468135,0.239637,0.0098203,-0.15581235,0.26611975,-0.06688955,-0.15597245,0.09968351,-0.32717835,0.05094873,0.1279904,0.21107796,0.07926945,-0.08814189,0.2652084,-0.0124864,0.04278769,-0.25599957,-0.01360375,-0.24757715,0.0492151,0.0545899,-0.14969195,0.38995045,0.3514222,0.0382881,0.32829915,-0.5461513,-0.2230051,-0.1558121,0.34541655,0.14242198,-0.1900686,-0.09987985,0.1147523,0.3419407,0.2374134,0.22888895,0.04604265,0.05941876,0.19181314,-0.1430087,-0.01683251,-0.1013769,0.0829087,0.16824766,-0.07154875,0.37456255,0.14687445,-0.1583132,-0.835605,0.22103505,0.19683825,-0.3207822,-0.07164055,-0.01493536,0.06635945,0.0268353,0.3494716,-0.1663826,0.55367265,0.10663748,-0.17629275,0.18537047,-0.18781195,-0.12850875,0.0597822,-0.01976936,0.06461854,-0.06140556,0.1739415,0.0711749,-0.20016445,0.0862344,0.02470214,0.0201486,-0.08321224,0.30232335,-0.0231309,-0.00355585,0.0772034,-0.10851223,-1.3835875,0.22851713,0.368652,-0.0048945,-0.5589966,-0.0552441,0.044044,-0.07062095,-0.07544285,-0.16185928,0.10014985,-0.176756,0.37396745,0.001971,-0.21276452,-0.05560825,-0.00115808,-0.18638439,0.1286973,0.48866895,-0.25697995,-0.43663025,0.0679179,0.07279155,agriculture
-0.23013517,-0.13241666,-0.04014812,0.11977083,0.07788472,0.13322378,0.06059606,-0.09004239,-0.15666311,-1.54558889,0.06924767,0.05156389,-0.24050533,0.34519256,0.12957678,-0.06971988,0.07550733,-0.41419056,0.12668083,-0.10336563,-0.27506199,0.03016106,-0.24200556,0.38613667,-0.0282434,0.33430561,-0.01049617,0.02844402,0.07884006,0.06580894,0.29466356,0.09465717,0.08229561,0.27414667,-0.65611444,0.28280097,0.16228244,0.1094061,0.11409978,-0.28531933,0.270292,-0.31692583,-0.13239611,-0.34618472,-0.07966733,0.02779239,-0.21316228,0.54590983,0.16355779,-0.44721244,-0.17441167,0.06624157,0.00810894,-0.12295567,0.06255152,-0.06604339,0.39935683,0.10018433,0.05054489,0.19213256,0.13246706,-0.01529644,0.1643995,-0.01517972,-0.08463961,-0.07899153,0.12877367,-0.08738682,-0.36808556,-0.03529594,-0.4529862,-0.28673278,0.08156572,-0.12561413,0.27489094,-0.11485854,-0.22566722,0.30751172,-0.10557661,0.25172774,0.236292,-0.20247178,0.09074472,-0.17864729,0.03403928,0.06059472,0.01714244,-0.29921628,-0.16323906,0.15276328,-0.22783067,0.01955978,-0.25148606,0.25682928,0.27803594,-0.04079783,-0.17647567,0.04462144,-0.12883784,-0.0175255,-0.05133402,-0.1455875,-0.11352128,-0.06212378,0.1426745,-0.26239221,-0.16928417,-0.00177356,-0.05432206,0.0328545,0.11373547,-0.68176228,0.09224339,0.065687,0.03297622,0.03629176,0.05519772,0.02544628,-0.04185044,0.21244889,0.05116411,0.43580667,0.01831086,0.11301072,-0.04381972,-0.16457794,-0.169172,-0.166219,-0.06739467,-0.100992,0.08707852,-0.312076,0.53702611,-0.13183811,-0.02663772,-0.14758339,-0.18366811,0.21635678,-0.050318,0.40233233,0.29476426,-0.25958894,0.13089307,-0.16150089,0.16312871,-0.02791891,0.21740483,-0.05276046,0.19225253,0.334465,0.65550361,-0.05202194,0.35226778,0.13075206,-0.24275833,0.06077278,-0.11092377,-0.17024244,0.12345311,-0.06104089,0.38417344,0.01103586,-0.06202581,-0.30983894,-0.16776933,-0.48288878,-0.06754572,-0.30254189,-0.06389944,0.25019078,0.05215764,-0.18725478,-0.71021844,0.30748711,0.11931189,0.06301311,-0.18886567,-0.60077767,-0.09918839,0.19538569,-0.2178175,0.06386889,-0.21166161,-0.15827517,-0.07201356,0.15738989,-0.13721322,0.05212467,-0.02308167,0.04196125,-0.10126083,0.26087634,0.07325467,0.04918994,0.11924617,0.41691548,-0.00312294,0.07754272,0.26509022,-0.27276533,0.28265033,0.17729273,0.13040917,-0.00723528,-0.10057294,0.063342,-0.17597673,-0.05507404,-0.00750165,0.24741667,0.11221572,-0.31605467,-0.20058867,-0.29691028,0.13152439,0.24685578,-0.18041844,0.15262039,0.33056717,-0.092277,-0.11607622,0.07701022,-0.46666689,-0.05572389,0.14179489,-0.074747,0.04993806,-0.07199844,0.09503306,0.07741872,0.05037726,0.21774944,-0.01593417,-0.07030917,-0.17250017,0.09346872,0.15378778,0.14197261,-0.14525189,0.22499278,0.27682856,0.03718167,0.54187667,-0.19597703,-1.03806111,0.35583094,0.09295556,-0.21416086,-0.02542556,-0.01018535,0.09917189,0.19747644,-0.04795087,0.00634389,0.05693278,0.02653331,0.16547056,0.03072428,-0.19805361,0.14240606,-0.0814166,-0.28053846,0.35963556,-0.14355265,0.03426578,-0.00239876,-0.19040467,0.04272222,-0.07833744,0.37839389,-0.22013467,0.052157,0.17619788,-0.07914156,-0.19982772,-0.02841028,-1.79410722,0.12509572,0.65726406,-0.09319778,0.01045689,-0.25163806,-0.1944365,-0.13607878,0.08330952,0.27008106,-0.16631317,0.24385756,0.13398128,-0.09730617,-0.30379806,0.00011872,-0.223169,-0.0712135,0.22503967,0.43138022,-0.20101011,-0.41814617,-0.30675304,-0.09583639,education
0.38596361,0.01922996,-0.25112318,-0.36847014,0.28745271,-0.03463966,0.20188032,-0.05617857,-0.298292,-1.58542486,0.3033025,-0.08239182,-0.08629896,-0.183364,-0.11151859,0.04314964,-0.21330568,0.08625529,-0.15288636,0.20028929,-0.04434113,0.22924161,0.20158756,0.38628018,0.29355489,-0.00521391,-0.03370421,0.45910458,-0.27248525,0.09496412,0.20875686,0.2893935,-0.18870398,0.13351111,-0.28355596,-0.02751225,0.10124007,-0.15699007,0.21056493,0.35154332,-0.22708596,0.08905907,-0.055371,-0.1241185,-0.35206396,-0.36039832,-0.38538907,0.02436467,0.258575,-0.17867959,-0.12512054,0.09158682,0.05996286,-0.19257023,0.06215595,0.05587061,0.15356204,0.33469086,-0.08986354,0.11760679,-0.21359232,0.23191164,0.26218011,-0.51714917,-0.35254,0.07830057,-0.30655532,0.113104,-0.27246368,0.55983546,0.05893004,0.20889018,0.07826261,0.00803657,-0.04883004,0.44102561,-0.49144536,-0.0886627,-0.24699921,0.34295548,0.08313354,-0.629656,-0.07714144,0.2565332,0.2964855,-0.12879446,-0.2232547,0.37326436,0.00779004,-0.46284179,0.01841054,0.08347968,0.15443225,-0.03190414,-0.30435107,-0.34684411,-0.59280475,-0.11414679,0.18636363,-0.14599743,-0.40510021,-0.07398896,-0.29955614,-0.05901497,-0.01700026,0.45732168,-0.21688362,0.34029529,-0.53684632,0.22828875,0.48784001,-0.90937786,-0.41225496,0.37221336,-0.04236989,0.14964543,0.61087211,-0.26081536,0.59776739,0.42285571,-0.11271046,-0.04746571,-0.14425416,-0.04589329,0.12939357,0.05690889,0.12734815,-0.09885482,-0.37049979,-0.01805379,0.39460236,-0.32958979,-0.01933143,-0.07190422,-0.21635139,0.10935143,-0.09819886,0.35614393,-0.01773604,-0.24112846,0.22482932,-0.14539468,0.78419225,-0.04292951,-0.10397664,0.42996832,0.09454564,0.10009846,-0.1266862,0.08292136,0.59319179,0.12680146,-0.12945175,0.03068361,0.15076154,-0.24092025,0.10631932,-0.22588757,-0.45162943,-0.73810239,-0.13393943,-0.3508371,0.11446157,0.13228754,0.16110771,-0.13269568,-0.18035632,-0.10715382,-0.25132786,0.33867296,0.16688838,0.26280214,-0.44704254,-0.01294611,0.24926482,-0.15428571,-0.09313595,-0.17183046,0.06399561,0.35040164,-0.500875,-0.32304454,0.2891015,-0.12195621,0.1651586,-0.14141204,0.45275607,0.05101868,0.01611386,-0.24126007,-0.06177732,0.380034,-0.07111643,-0.10128968,-0.37927034,0.06210468,-0.28784789,-0.18416255,0.27186464,0.33791011,-0.18079946,0.25476754,0.14914521,-0.05877106,0.08661318,0.05415361,-0.30644339,0.24975255,0.35320432,-0.10135243,0.0155965,-0.23191511,0.12718046,-0.20490362,0.37230818,0.79173418,0.41178136,0.10185976,-0.02604017,0.00323579,0.31085261,0.03301129,-0.2899215,-0.14673896,-0.09900507,-0.33824336,-0.37662843,0.10384011,0.00125842,0.05743482,0.19879557,0.09502768,0.13637822,0.04480843,0.06725696,-0.38294746,-0.23509585,-0.22682668,-0.03964621,0.07259411,0.13052129,0.18367004,-0.12589361,0.20378043,-0.64985496,-0.02569026,0.14271857,-0.25489071,-0.28992361,-0.35938919,-0.06508775,-0.36510189,-0.29949239,-0.28382226,-0.143356,-0.28862057,-0.42275354,0.08699607,-0.26618798,0.13471132,0.21661325,0.19715088,0.03788021,-0.16743129,0.24771936,-0.128673,0.25468154,0.05402128,0.40164175,0.02634543,-0.16581386,-0.07907271,-0.24353632,-0.06647425,-0.39335482,0.02678107,-1.56401532,0.17857586,0.42639496,-0.14042517,-0.61282132,-0.13533829,-0.34286871,0.31502588,0.08382118,-0.05436925,0.05663329,-0.22852904,0.21003639,-0.15911308,-0.21977764,0.01406973,-0.10447864,-0.16917089,0.39809708,0.56685743,-0.0956346,-0.54123071,-0.04527774,0.25116914,engergy
0.01422023,-0.17723462,-0.160624,0.04754038,0.33458692,-0.05336148,0.29573762,0.19752192,-0.13589554,-1.93613077,0.00470477,0.14543346,0.11542885,-0.10136938,0.01646095,-0.10804142,-0.06678446,-0.10511985,0.12233523,-0.20874523,0.08868772,-0.18709077,0.32255046,0.18251438,-0.13725908,0.37329677,-0.12838215,0.08578008,-0.20309638,-0.03025554,-0.09512454,0.17063,0.21846369,0.01160123,-0.79041938,-4.454e-05,0.10179054,0.14231385,0.00973523,-0.18991931,0.01756438,-0.26239038,0.18955415,0.37491638,0.10761,0.14267369,-0.33158538,0.20433154,-0.21264523,0.14151385,-0.02109308,-0.00147854,0.22900019,0.18526554,0.21537577,-0.15522662,-0.00257923,0.35100669,0.05179192,-0.16752677,0.20748977,-0.14754785,0.043796,-0.0288696,0.10469738,0.22183077,0.19957046,-0.17196436,-0.14808123,-0.18249869,-0.12975762,0.22005392,0.13295462,-0.016951,0.13557554,0.1387234,-0.18474615,0.08198641,0.026908,-0.14205467,0.13358946,-0.08544,-0.21131923,0.11403067,0.61518046,0.09178462,-0.04992732,0.03804185,-0.19758669,0.14570338,-0.16570385,0.178778,-0.48294992,0.06393869,0.12981223,0.00625308,-0.17663285,0.17090231,-0.09189654,-0.13825015,-0.0132658,0.10304923,-0.11757653,-0.24858308,0.21480438,0.04973315,-0.1995155,0.07597569,0.01824292,0.21647292,-0.3623286,-0.70216385,-0.11578892,0.07444438,0.32890385,0.06059577,0.28261377,-0.07824244,0.15865585,-0.1566,0.35737915,0.15496231,0.05243058,0.254463,0.11696269,-0.14227722,0.01176062,-0.09906308,-0.198042,-0.09319131,0.21062785,0.05909,0.12288223,-0.146072,-0.24564169,0.05516438,-0.00455931,0.06309508,-0.060926,0.02238631,-0.04951525,0.20233638,0.16732769,0.28156469,-0.11692523,0.00527762,-0.13035656,-0.115218,0.03711475,0.14648823,0.53908031,-0.1456542,0.29428923,0.01939777,0.10107308,0.20732662,-0.23999515,0.00932985,-0.149785,-0.05381154,-0.00365468,0.31349631,-0.08797621,0.03950138,-0.21524354,-0.17590638,0.29920957,-0.25689285,0.02226277,0.31084385,0.00446342,-0.04391762,-0.52058931,0.02196554,0.02896777,-0.10968585,0.07582745,-0.30976523,0.18235833,0.69659,0.34328154,-0.11487631,0.01894792,0.13708454,0.01336777,0.05429546,-0.17127085,-0.15939962,-0.13243808,-0.03343731,0.22066708,0.09274882,-0.340766,-0.26460277,0.08332285,-0.06810292,0.25935846,-0.09135308,0.03447515,0.0175854,0.36728785,0.09902425,-0.13400759,0.09913977,-0.19233092,-0.00684623,-0.23456685,-0.05010455,0.14555954,-0.21184362,0.03506898,-0.11265569,-0.08453492,-0.17053638,0.23912492,0.24070923,0.10444562,0.14132962,-0.07353138,0.17563231,-0.03271992,0.02302877,0.03423115,0.00976862,0.11764292,0.158231,-0.36368769,0.17476085,0.20753597,0.00989785,-0.22804669,0.20109969,0.05538517,0.21619462,-0.03981549,0.02808585,0.01045517,0.00187269,-0.01599902,0.03870338,0.02788315,-0.01591232,0.66286692,-0.22968077,-0.69308233,0.18217315,0.21739108,-0.48530038,0.06172369,-0.1594201,0.27785231,0.15770769,0.20172023,-0.00299,0.15918385,-0.22359038,-0.60331462,0.18473531,0.23169154,0.00766151,0.00898838,0.2040129,-0.02352169,0.07921223,0.35112562,-0.02452977,0.07428623,-0.02421108,-0.03224146,0.01063808,-0.22579854,0.24009262,0.06721877,0.099343,0.07266092,-0.100813,-1.47737154,-0.08252992,0.60208846,-0.05401398,-0.1019236,-0.35514923,-0.02932415,-0.33368385,0.10613278,0.07798931,0.06319238,0.32272962,0.41975185,-0.08552832,0.07962454,-0.02478015,-0.24264769,-0.08329308,0.31751646,0.57355992,-0.05134238,-0.20185031,-0.26663746,0.036618,finance
-0.04798286,0.02068057,-0.056737,0.11257786,0.09268157,0.03602429,0.21161957,-0.01972817,-0.15126157,-1.95751429,-0.04528286,-0.03089,-0.01697043,0.28348171,0.12258886,0.35091714,0.08612157,-0.09476,0.21584599,-0.12515957,-0.1675458,-0.10586629,0.23081457,0.254644,-0.22099743,0.313043,-0.15346943,0.020562,-0.03445429,0.11475714,0.33468716,0.37236943,-0.01335686,0.21387471,-0.46535571,0.32290329,-0.20731757,-0.065643,0.07455471,-0.57681166,-0.16837443,-0.27464614,0.02965486,0.30646971,-0.31745429,-0.01772143,-0.29163734,0.065414,-0.15058,-0.01548143,-0.29118143,0.276588,-0.13055186,0.09985739,0.23892591,-0.04292771,0.35881857,0.33442571,-0.01551934,0.15822571,0.01551271,0.08110357,0.21034171,-0.15320957,-0.16300286,-0.39558914,0.03430229,-0.12847753,-0.07303371,-0.10993857,-0.26828586,0.084873,0.32932557,-0.27647,0.10762286,-0.02502483,-0.39628714,0.29176743,-0.02608443,0.11932448,0.05726043,-0.26708429,0.09221,0.07357453,0.26349557,-0.07990429,-0.133535,-0.04633086,-0.16595857,-0.22422371,-0.16086814,0.08315,-0.19325929,0.25452914,0.126881,-0.096639,-0.07619357,0.054965,-0.00184771,-0.23244914,0.10460286,-0.22281,-0.17651686,-0.20156223,0.16643529,-0.169168,-0.16923886,0.06019329,-0.19874029,0.07177386,-0.11209411,-0.43539143,-0.42158114,-0.10287473,0.20838286,0.02005971,0.199427,0.07818743,0.05177571,0.14584286,-0.076823,0.26648229,0.03936121,0.23393843,0.07751257,-0.00124171,-0.09996814,-0.00327643,-0.09207857,0.13401043,0.43534286,-0.03389286,0.31298569,0.075965,-0.09028157,-0.29936714,-0.33572286,-0.15341,-0.00892429,0.13661186,-0.01776429,-0.20945386,0.36872,0.338953,-0.0728,-0.07001286,0.22627343,-0.03548543,0.11391314,0.14607429,0.73978,-0.27436157,0.32922286,0.145843,-0.20663429,0.00904864,-0.11527286,-0.23627581,-0.03240771,-0.16682957,0.32343714,0.014466,0.14655243,-0.184026,-0.08963629,-0.31540459,-0.08476243,-0.18219143,-0.04494227,0.41939286,-0.13259479,0.10017486,-0.42991714,0.17481714,-0.02619543,0.12018143,0.05062714,-0.49309714,0.13307143,0.20703171,-0.19257814,0.14299429,0.07424057,-0.10707243,-0.46701657,-0.01786557,-0.08773629,-0.34785814,0.06641657,-0.11085043,0.14362257,0.19119529,-0.330376,-0.13101871,-0.28532886,0.36681614,0.21861486,0.15106914,0.22660143,0.29456286,0.004073,0.22376703,0.07630414,-0.132288,-0.43646,0.14558403,-0.03573829,-0.21242969,0.299599,0.15144614,0.09198357,-0.20906529,-0.30611757,-0.43789,0.47192114,0.14171657,-0.081627,0.10892129,0.32235614,0.21554143,0.35040429,-0.12212971,-0.04561329,0.08175314,0.39434429,-0.00296157,-0.29287386,-0.08928327,0.07778157,0.11597286,0.36214414,0.21470171,0.285245,-0.04795429,0.04075897,-0.07990286,-0.02230414,0.18706429,-0.05444371,0.304528,0.09301329,-0.06302299,0.81992,-0.36659257,-0.88201286,0.33431439,0.15277714,-0.482077,0.10413286,0.28187024,0.20932,0.20507229,0.22659143,0.16471143,0.49561143,-0.17786086,-0.12921071,-0.05971886,-0.105254,0.09043551,-0.05898314,-0.19476747,0.28410429,-0.18387143,0.08293686,0.10243957,-0.04787629,0.14653286,-0.11625771,0.05758714,-0.02669243,0.13026843,-0.021938,-0.14819151,0.076924,-0.11509057,-2.16085714,0.39740571,0.63776757,0.01943714,-0.03384114,-0.38697143,0.08670329,0.07916429,0.24517086,0.22233871,-0.15746571,0.21915557,-0.05753,-0.0342663,0.07181929,-0.04446986,-0.03520571,-0.31483629,0.25982943,0.22726443,-0.01782429,-0.59836143,-0.21243571,-0.04146257,health
-0.03451474,-0.08171941,-0.14734494,-0.08259606,0.03195518,0.04103376,-0.14590118,0.23780447,-0.14963906,-1.76780529,0.004111,0.00239965,-0.06249,0.13266706,0.22508482,-0.08139729,-0.00988953,-0.1529246,-0.07936253,0.03917245,-0.26714662,0.15969735,0.46924029,0.31585618,-0.30443659,0.23899794,-0.15115041,-0.04300329,-0.12317047,0.25296976,0.09883529,0.18472212,0.03969152,0.1623915,-0.73487576,0.02177906,-0.02990838,-0.26944471,0.08172353,-0.26449195,-0.12491229,0.08609769,0.09823424,0.27006135,-0.04572747,-0.15814941,-0.22220773,0.14494076,-0.06552562,-0.10023284,0.04035153,-0.06907276,-0.17238353,0.03972412,0.00318161,0.07298271,-0.14767057,0.24900235,-0.26515718,-0.23056165,0.19916229,-0.09956153,-0.02287735,-0.27709971,-0.041629,-0.05448212,-0.01354471,0.0841839,0.07832488,0.11398876,-0.02373012,0.11511153,0.206261,0.04398465,0.17653176,-0.01711105,-0.0833767,-0.01608629,-0.17670029,0.17988626,0.08238359,-0.30970588,-0.05546141,0.01152668,0.58735235,-0.04134271,-0.15925862,-0.08992741,-0.04682859,-0.068287,-0.07361241,-0.142659,-0.20268759,-0.08548859,0.05411947,0.19877506,-0.19589747,0.21806306,0.04271765,0.03634418,-0.08248712,0.11409559,-0.23757753,-0.27725441,0.19065435,-0.1134223,-0.09462235,-0.03797171,-0.14450662,-0.05950518,-0.04598687,-0.57672694,-0.25114594,-0.10620506,0.22479294,-0.1335076,0.23553755,0.13339988,-0.07247335,0.05082,0.13593076,-0.14450992,0.14472221,-0.18646646,0.08092471,0.09648,0.01630406,-0.01236965,-0.05247565,-0.27025924,0.21389116,0.15335735,0.43500941,-0.22992147,-0.20267888,0.04537212,-0.06463324,-0.00866882,0.18732941,0.10291218,-0.02433882,-0.14123594,0.24534335,0.09558682,-0.08753612,0.05895572,0.08447347,-0.00441906,-0.08892053,-0.04765647,0.50288547,-0.12323688,0.20276382,-0.12285747,0.07644118,0.16049359,-0.31662345,0.15763135,-0.03613863,-0.27332394,0.19087929,0.251608,0.08860641,-0.12123806,0.01249118,-0.38532059,0.10985671,-0.18088941,-0.19747824,0.64125105,-0.25533626,-0.06324035,-0.78267882,0.01887135,-0.02797482,0.06257406,-0.00719175,-0.27771929,-0.18726118,0.29970712,0.04276494,-0.03929053,-0.23883529,-0.16504847,0.18638124,-0.19747082,-0.01148448,0.01255324,-0.18624606,0.06408165,0.05261088,0.36777571,-0.28609335,-0.19302318,-0.05731359,0.16950866,-0.12212595,0.03695376,0.13632724,-0.25706427,0.16570182,-0.12367464,0.09555761,-0.14979513,0.12581653,0.13483229,-0.09708594,0.02260774,0.24937641,-0.07419029,-0.099975,-0.12436788,-0.06317959,-0.14842494,0.03885959,0.11592053,-0.01950718,0.37800741,-0.053952,0.21634812,0.51463929,-0.35566559,-0.19316072,0.02623392,0.23929382,0.20069376,-0.29529753,-0.06815947,0.36991888,0.26126547,0.08279471,0.20334247,0.14424971,0.09495226,0.07456112,-0.10276618,0.37256388,-0.07817671,-0.21121612,0.13532884,-0.10654212,0.04634406,0.27658624,-0.08272847,-0.74712412,0.28069418,0.10989671,-0.34223647,0.12089906,0.09832834,0.08838594,0.11434688,0.30867,0.06153106,0.22949282,-0.22477506,-0.37826012,0.00913006,-0.14207347,0.05609794,-0.12660284,-0.02580755,0.3460381,0.09582206,0.26520637,-0.08834882,-0.05732259,0.05269618,0.00170406,-0.04920229,-0.17788135,0.25929365,0.12313294,-0.04204915,0.08850553,0.01230176,-1.70727941,0.18634076,0.46119059,-0.09986747,-0.62052635,-0.26669865,-0.00282724,-0.02084753,0.20128465,-0.04798288,0.10872429,0.18801988,0.18132059,0.06149152,0.11001441,0.02912365,-0.32673088,0.00528776,0.16602029,0.634587,-0.24439634,-0.40280276,-0.04133106,0.09864988,industry
