Filename,Year,loan_amount,Country,Region,Elec,GDPpC,Lit,Gini,Stability,Population,Area (sq. mi.),label0,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,final_label
1990_january_23_531161468272091367_conformed-copy--l3141--second-agricultural-marketing-project--loan-agreement.txt,1990,100000000.0,mexico,latin amer. & carib,91.728598,8081.835771999999,87.55615234,59.6,-0.72,107449525.0,1972550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
1990_january_25_982071468334274747_conformed-copy--l3152--structural-adjustment-loan--loan-agreement.txt,1990,40000000.0,japan,asia (ex. near east),100.0,19570.54854,98.778250122,34.9,-0.794,127463611.0,377835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
1990_january_31_669111468337266603_conformed-copy--l3063--agricultural-credit-and-export-promotion-project--loan-agreement.txt,1990,36300000.0,zimbabwe,sub-saharan africa,49.475891112,1773.741334,55.64325447,33.2,-1.304,12236805.0,390580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999987212187526,0.0,0.0,0.0,7.0
1990_january_5_658601468273303198_conformed-copy--l3142--industry-and-trade-policy-adjustment-loan--loan-agreement.txt,1990,150000000.0,jordan,near east,96.8,4388.925906,74.78235778800001,35.32,-1.05,5906760.0,92300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1990_july_27_260891468290103735_conformed-copy--l3241--transport-sector-project--loan-agreement.txt,1990,184000000.0,pakistan,asia (ex. near east),40.532853088,1923.528757,63.04616661,33.2,-0.942,165803560.0,803940.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1990_july_27_619901468772182028_conformed-copy--l3172--integrated-phosphate-project--loan-agreement.txt,1990,25000000.0,jordan,near east,96.8,4388.925906,74.78235778800001,35.32,-1.05,5906760.0,92300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995830071599482,0.0,0.0,0.0,7.0
1990_july_2_291921468295198343_conformed-copy--l3215--energy-resource-development-project--loan-agreement.txt,1990,250000000.0,poland,eastern europe,100.0,6170.249054,90.032054138,39.3,-0.418,38536869.0,312685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1990_july_6_261741468043502570_conformed-copy--l3243--second-forestry-institutions-and-conservation-project--loan-agreement.txt,1990,20000000.0,japan,asia (ex. near east),100.0,19570.54854,98.778250122,34.9,-0.794,127463611.0,377835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_july_6_436671468042269159_conformed-copy--l3209--gas-utilization-project--loan-agreement.txt,1990,86000000.0,indonesia,asia (ex. near east),100.0,3082.082407,81.51985168,31.2,-0.308,245452739.0,1919440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1990_july_6_503881468258537286_conformed-copy--l3219--second-jabotabek-urban-development-project--loan-agreement.txt,1990,190000000.0,indonesia,asia (ex. near east),100.0,3082.082407,81.51985168,31.2,-0.308,245452739.0,1919440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"1990_july_9_410981468296958954_conformed-copy--l3242--first-water-supply,-sewerage-and-sanitation-project--loan-agreement.txt",1990,85000000.0,philippines,asia (ex. near east),71.52000000000001,2665.119919,93.57389832,38.7,-1.236,89468677.0,300000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1990_july_9_673731468058475489_conformed-copy--l3244--second-elementary-education-project--loan-agreement.txt,1990,200000000.0,philippines,asia (ex. near east),71.52000000000001,2665.119919,93.57389832,38.7,-1.236,89468677.0,300000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1990_june_11_214151468298750915_conformed-copy--l3193--transport-project--railways--loan-agreement.txt,1990,8000000.0,poland,eastern europe,100.0,6170.249054,90.032054138,39.3,-0.418,38536869.0,312685.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1990_june_12_458961468100490988_pakistan--agricultural-credit-project-_-loan-3226--loan-agreement--conformed.txt,1990,148500000.0,pakistan,asia (ex. near east),40.532853088,1923.528757,63.04616661,33.2,-0.942,165803560.0,803940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990_june_13_408031468034196200_conformed-copy--l3196--cement-industry-restructuring-project--loan-agreement.txt,1990,300000000.0,india,asia (ex. near east),16.9582739336,1201.668486,48.22206879,42.88,-1.0239999999999998,1095351995.0,3287590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999472492,0.0,0.0,0.0,7.0
1990_june_15_203121469672154938_conformed-copy--l3156--second-forestry-development-project--loan-agreement.txt,1990,200000000.0,hungary,eastern europe,100.0,27474.8249456,98.673060604,33.76,-0.8960000000000001,9981334.0,93030.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1990_june_15_954141468273920553_conformed-copy--l3171--health-sector-investment-project--loan-agreement.txt,1990,104000000.0,morocco,northern africa,72.45691039799999,2549.079953,94.587634282,39.2,-1.1679999999999997,33241259.0,446550.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
