Filename,Year,loan_amount,Country,Region,Elec,GDPpC,Lit,Gini,Stability,0,1,2,3,4,5,6
1990_november_8_384401468332700618_conformed-copy--l3263--earthquake-reconstruction-project--loan-agreement.txt,1990,125000000,philippines,asia (ex. near east),63.61856409,2665.119919,93.57389832,38.7,-1.085019702,0.261759758,0,0,0,0,0,0.732228875
1990_november_8_543741468059064750_conformed-copy--l3261--second-communal-irrigation-development-project--loan-agreement.txt,1990,46200000,philippines,asia (ex. near east),63.61856409,2665.119919,93.57389832,38.7,-1.085019702,0.024196602,0.017712776,0.013620949,0.011173273,0,0,0.915555298
1990_october_12_542521468097197848_conformed-copy--l3126--tree-crops-project--loan-agreement.txt,1990,106000000,niger,sub-saharan africa,2.312999555,763.7721254,7.33394785,36.68,0.577768371,0,0.567253232,0,0,0,0.240092576,0.189742044
1990_october_15_849541468121736492_conformed-copy--l3224--financial-sector-adjustment-loan--loan-agreement.txt,1990,300000000,venezuela,latin amer. & carib,98.12874968,9600.958962,89.82524872,44.66,-0.796025559,0,0.725929499,0.117468685,0,0.149732456,0,0
1990_october_22_516041468097193489_conformed-copy--l3252--corporate-restructuring-and-system-expansion-project--loan-agreement.txt,1990,130000000,pakistan,asia (ex. near east),69.21742182,1923.528757,36.55128984,33.2,-0.865436102,0,0.231019348,0,0,0,0,0.760813355
1990_october_23_672891468035099877_conformed-copy--c2133--seventh-population-project--loan-agreement.txt,1990,10000000,india,asia (ex. near east),41.23965401,1201.668486,48.79758391,42.88,-1.321757188,0.262191564,0.190274537,0.149317861,0.122870043,0.104381524,0.090729296,0.080235206
1990_october_23_719821468253857318_conformed-copy--c2179--andhra-pradesh-cyclone-emergency-reconstruction-project--loan-agreement.txt,1990,40000000,india,asia (ex. near east),41.23965401,1201.668486,48.79758391,42.88,-1.321757188,0.262191564,0.190274537,0.149317861,0.122870043,0.104381524,0.090729296,0.080235206
1990_october_23_748681468034486123_conformed-copy--c2173--integrated-child-development-services-project--loan-agreement.txt,1990,10000000,india,asia (ex. near east),41.23965401,1201.668486,48.79758391,42.88,-1.321757188,0.262191564,0.190274537,0.149317861,0.122870043,0.104381524,0.090729296,0.080235206
1990_october_29_223181468249661880_conformed-copy--l3264--second-telecommunications-project--loan-agreement.txt,1990,150000000,hungary,eastern europe,100,4297.173414,98.92938188,38.6,1.22001065,0,0.821088016,0,0,0,0,0.168772981
1990_october_30_387091468230120146_china--fourth-rural-credit-report-_-credit-2182--loan-agreement--conformed.txt,1990,75000000,china,asia (ex. near east),95.64549458,982.5008703,77.78505707,32.2,-0.340197551,0.262191564,0.190274537,0.149317861,0.122870043,0.104381524,0.090729296,0.080235206
1990_october_3_182781468034489430_conformed-copy--l3239--private-power-utilities-tec-project--loan-agreement.txt,1990,98000000,india,asia (ex. near east),41.23965401,1201.668486,48.79758391,42.88,-1.321757188,0,0,0,0,0,0,0.979755759
1990_october_3_197341468033545264_conformed-copy--l3237--northern-region-transmission-project--loan-agreement.txt,1990,485000000,india,asia (ex. near east),41.23965401,1201.668486,48.79758391,42.88,-1.321757188,0,0,0,0,0,0,0.968929172
1990_september_12_251241468026048559_conformed-copy--l3222--limassol-amathus-sewerage-and-drainage-project--loan-agreement.txt,1990,25000000,cyprus,near east,100,13316.12842,94.04870898,54,0.299333866,0,0,0,0,0,0,0.983036995
1990_september_12_829791468006280842_conformed-copy--l3248--tuli-block-roads-project--loan-agreement.txt,1990,14900000,botswana,sub-saharan africa,4.537836388,5682.072122,68.54749747,50.16,0.978977636,0.010485567,0,0,0.036977585,0,0,0.932510674
1990_september_17_165551468003302798_conformed-copy--l3105--third-ports-project--loan-agreement.txt,1990,63000000,algeria,northern africa,97.57584778,6916.495704,54.8824163,39.5,-1.896125666,0,0.464173406,0,0,0,0,0.529808044
1990_september_17_765251468036320802_conformed-copy--l3257--second-structural-adjustment-loan--loan-agreement.txt,1990,90000000,honduras,latin amer. & carib,54.4043451,2052.13287,75.15041883,57.4,-0.179953674,0,0,0.068993621,0,0.928985,0,0
1990_september_24_172681468175480879_conformed-copy--l3217--agricultural-research-and-extension-project--loan-agreement.txt,1990,17000000,tunisia,northern africa,90.14974359,3613.817183,56.38685564,40.2,1.086048988,0.156054124,0.238245487,0,0,0,0.601539135,0
1990_september_24_975141468110676652_conformed-copy--l3255--employment-and-training-fund-project--loan-agreement.txt,1990,12000000,tunisia,northern africa,90.14974359,3613.817183,56.38685564,40.2,1.086048988,0.668920934,0.31701389,0,0,0,0,0
1990_september_25_158241468270309119_conformed-copy--l3189--transmission-and-distribution-project--loan-agreement.txt,1990,450000000,mexico,latin amer. & carib,94.96987586,8081.835772,87.55615234,59.6,-0.221443557,0,0,0,0,0.189532578,0,0.802296221
1990_september_26_150131468010235627_conformed-copy--l3216--agricultural-research-and-pilot-extension-project--loan-agreement.txt,1990,32000000,algeria,northern africa,97.57584778,6916.495704,54.8824163,39.5,-1.896125666,0,0.243156776,0,0,0,0.673540294,0.073422439
1990_september_26_546681468211454433_conformed-copy--l3176--technical-assistance-project--loan-agreement.txt,1990,26000000,algeria,northern africa,97.57584778,6916.495704,54.8824163,39.5,-1.896125666,0,0.882265091,0,0,0,0.112529181,0
1990_september_27_694611468337267675_conformed-copy--l3179--forest-resources-management-and-development-project--loan-agreement.txt,1990,14500000,zimbabwe,sub-saharan africa,30.10520127,1773.741334,80.95918418,33.2,-1.227921193,0,0,0,0,0,0.500258684,0.495330334
1990_september_28_795991468145154325_conformed-copy--c2153--agricultural-credit-project--loan-agreement.txt,1990,148500000,pakistan,asia (ex. near east),69.21742182,1923.528757,36.55128984,33.2,-0.865436102,0,0.827446938,0,0,0,0.132796422,0.03753078
1990_september_4_804011468034780583_india--integrated-child-development-services-project-_-loan-3253--loan-agreement--conformed.txt,1990,10000000,india,asia (ex. near east),41.23965401,1201.668486,48.79758391,42.88,-1.321757188,0.630991936,0.095169611,0.0747061,0.061448921,0.052195262,0.045367837,0.040120333
1991_april_12_857221468270307403_conformed-copy--l3272--basic-health-care-project--loan-agreement.txt,1991,180000000,mexico,latin amer. & carib,95.15946952,8559.900334,87.27910647,59.4,-0.241620873,0.901280105,0.094686098,0,0,0,0,0
